"Time(s)","Model1_3.capacitor.v(V)"
0.0003968,1.99999990924229
0.0003972,1.99999991006066
0.0003976,1.99999991087903
0.000398,1.9999999116974
0.0003984,1.99999991251577
0.0003988,1.99999991333414
0.0003992,1.99999991415251
0.0003996,1.99999991497088
0.0004,1.99999991578925
0.0004004,1.99999991660763
0.0004008,1.999999917426
0.0004012,1.99999991824437
0.0004016,1.99999991906274
0.000402,1.99999991988111
0.0004024,1.99999992069948
0.0004028,1.99999992151785
0.0004032,1.99999992233622
0.0004036,1.99999992315459
0.000404,1.99999992397296
0.0004044,1.99999992479133
0.0004048,1.9999999256097
0.0004052,1.99999992642807
0.0004056,1.99999992724644
0.000406,1.99999992806481
0.0004064,1.99999992888318
0.0004068,1.99999992970155
0.0004072,1.99999993051993
0.0004076,1.9999999313383
0.000408,1.99999993215667
0.0004084,1.99999993297504
0.0004088,1.99999993379341
0.0004092,1.99999993461178
0.0004096,1.99999993543015
0.00041,1.99999993624852
0.0004104,1.99999993706689
0.0004108,1.99999993788526
0.0004112,1.99999993870363
0.0004116,1.999999939522
0.000412,1.99999994034037
0.0004124,1.99999994115874
0.0004128,1.99999994197711
0.0004132,1.99999994279548
0.0004136,1.99999994361385
0.000414,1.99999994443223
0.0004144,1.9999999452506
0.0004148,1.99999994606897
0.0004152,1.99999994688734
0.0004156,1.99999994770571
0.000416,1.99999994852408
0.0004164,1.99999994934245
0.0004168,1.99999995016082
0.0004172,1.99999995097919
0.0004176,1.99999995179756
0.000418,1.99999995261593
0.0004184,1.9999999534343
0.0004188,1.99999995425267
0.0004192,1.99999995507104
0.0004196,1.99999995588941
0.00042,1.99999995670778
0.0004204,1.99999995752615
0.0004208,1.99999995834453
0.0004212,1.9999999591629
0.0004216,1.99999995998127
0.000422,1.99999996079964
0.0004224,1.99999996161801
0.0004228,1.99999996243638
0.0004232,1.99999996325475
0.0004236,1.99999996347446
0.000424,1.99999996357107
0.0004244,1.99999996366768
0.0004248,1.99999996376428
0.0004252,1.99999996386089
0.0004256,1.9999999639575
0.000426,1.99999996405411
0.0004264,1.99999996415071
0.0004268,1.99999996424732
0.0004272,1.99999996434393
0.0004276,1.99999996444053
0.000428,1.99999996453714
0.0004284,1.99999996463375
0.0004288,1.99999996473035
0.0004292,1.99999996482696
0.0004296,1.99999996492357
0.00043,1.99999996502017
0.0004304,1.99999996511678
0.0004308,1.99999996521339
0.0004312,1.99999996531
0.0004316,1.9999999654066
0.000432,1.99999996550321
0.0004324,1.99999996559982
0.0004328,1.99999996569642
0.0004332,1.99999996579303
0.0004336,1.99999996588964
0.000434,1.99999996598624
0.0004344,1.99999996608285
0.0004348,1.99999996617946
0.0004352,1.99999996627607
0.0004356,1.99999996637267
0.000436,1.99999996646928
0.0004364,1.99999996656589
0.0004368,1.99999996666249
0.0004372,1.9999999667591
0.0004376,1.99999996685571
0.000438,1.99999996695231
0.0004384,1.99999996704892
0.0004388,1.99999996714553
0.0004392,1.99999996724214
0.0004396,1.99999996733874
0.00044,1.99999996743535
0.0004404,1.99999996753196
0.0004408,1.99999996762856
0.0004412,1.99999996772517
0.0004416,1.99999996782178
0.000442,1.99999996791838
0.0004424,1.99999996801499
0.0004428,1.9999999681116
0.0004432,1.99999996820821
0.0004436,1.99999996830481
0.000444,1.99999996840142
0.0004444,1.99999996849803
0.0004448,1.99999996859463
0.0004452,1.99999996869124
0.0004456,1.99999996878785
0.000446,1.99999996888445
0.0004464,1.99999996898106
0.0004468,1.99999996907767
0.0004472,1.99999996917428
0.0004476,1.99999996927088
0.000448,1.99999996936749
0.0004484,1.9999999694641
0.0004488,1.9999999695607
0.0004492,1.99999996965731
0.0004496,1.99999996975392
0.00045,1.99999996985052
0.0004504,1.99999996994713
0.0004508,1.99999997004374
0.0004512,1.99999997014034
0.0004516,1.99999997023695
0.000452,1.99999997033356
0.0004524,1.99999997043017
0.0004528,1.99999997052677
0.0004532,1.99999997062338
0.0004536,1.99999997071999
0.000454,1.99999997081659
0.0004544,1.9999999709132
0.0004548,1.99999997100981
0.0004552,1.99999997110641
0.0004556,1.99999997120302
0.000456,1.99999997129963
0.0004564,1.99999997139624
0.0004568,1.99999997149284
0.0004572,1.99999997158945
0.0004576,1.99999997168606
0.000458,1.99999997178266
0.0004584,1.99999997187927
0.0004588,1.99999997197588
0.0004592,1.99999997207248
0.0004596,1.99999997216909
0.00046,1.9999999722657
0.0004604,1.99999997236231
0.0004608,1.99999997245891
0.0004612,1.99999997255552
0.0004616,1.99999997265213
0.000462,1.99999997274873
0.0004624,1.99999997284534
0.0004628,1.99999997294195
0.0004632,1.99999997303855
0.0004636,1.99999997313516
0.000464,1.99999997323177
0.0004644,1.99999997332838
0.0004648,1.99999997342498
0.0004652,1.99999997352159
0.0004656,1.9999999736182
0.000466,1.9999999737148
0.0004664,1.99999997381141
0.0004668,1.99999997390802
0.0004672,1.99999997400462
0.0004676,1.99999997410123
0.000468,1.99999997419784
0.0004684,1.99999997429444
0.0004688,1.99999997439105
0.0004692,1.99999997448766
0.0004696,1.99999997458427
0.00047,1.99999997468087
0.0004704,1.99999997477748
0.0004708,1.99999997487409
0.0004712,1.99999997497069
0.0004716,1.9999999750673
0.000472,1.99999997516391
0.0004724,1.99999997526051
0.0004728,1.99999997535712
0.0004732,1.99999997545373
0.0004736,1.99999997555034
0.000474,1.99999997564694
0.0004744,1.99999997574355
0.0004748,1.99999997584016
0.0004752,1.99999997593676
0.0004756,1.99999997603337
0.000476,1.99999997612998
0.0004764,1.99999997622658
0.0004768,1.99999997632319
0.0004772,1.9999999764198
0.0004776,1.99999997651641
0.000478,1.99999997661301
0.0004784,1.99999997670962
0.0004788,1.99999997680623
0.0004792,1.99999997690283
0.0004796,1.99999997699944
0.00048,1.99999997709605
0.0004804,1.99999997719265
0.0004808,1.99999997728926
0.0004812,1.99999997738587
0.0004816,1.99999997748248
0.000482,1.99999997757908
0.0004824,1.99999997767569
0.0004828,1.9999999777723
0.0004832,1.9999999778689
0.0004836,1.99999997796551
0.000484,1.99999997806212
0.0004844,1.99999997815872
0.0004848,1.99999997825533
0.0004852,1.99999997835194
0.0004856,1.99999997844854
0.000486,1.99999997854515
0.0004864,1.99999997864176
0.0004868,1.99999997873837
0.0004872,1.99999997883497
0.0004876,1.99999997893158
0.000488,1.99999997902819
0.0004884,1.99999997912479
0.0004888,1.9999999792214
0.0004892,1.99999997931801
0.0004896,1.99999997941461
0.00049,1.99999997951122
0.0004904,1.99999997960783
0.0004908,1.99999997970444
0.0004912,1.99999997980104
0.0004916,1.99999997989765
0.000492,1.99999997999426
0.0004924,1.99999998009086
0.0004928,1.99999998018747
0.0004932,1.99999998028408
0.0004936,1.99999998038068
0.000494,1.99999998047729
0.0004944,1.9999999805739
0.0004948,1.99999998067051
0.0004952,1.99999998076711
0.0004956,1.99999998086372
0.000496,1.99999998096033
0.0004964,1.99999998105693
0.0004968,1.99999998115354
0.0004972,1.99999998125015
0.0004976,1.99999998134675
0.000498,1.99999998144336
0.0004984,1.99999998153997
0.0004988,1.99999998163657
0.0004992,1.99999998173318
0.0004996,1.99999998182979
0.0005,1.9999999819264
0.0005004,1.999999982023
0.0005008,1.99999998211961
0.0005012,1.99999998221622
0.0005016,1.99999998231282
0.000502,1.99999998240943
0.0005024,1.99999998250604
0.0005028,1.99999998260264
0.0005032,1.99999998269925
0.0005036,1.99999998279586
0.000504,1.99999998289247
0.0005044,1.99999998298907
0.0005048,1.99999998308568
0.0005052,1.99999998318229
0.0005056,1.99999998327889
0.000506,1.9999999833755
0.0005064,1.99999998347211
0.0005068,1.99999998356871
0.0005072,1.99999998366532
0.0005076,1.99999998376193
0.000508,1.99999998385854
0.0005084,1.99999998395514
0.0005088,1.99999998405175
0.0005092,1.99999998414836
0.0005096,1.99999998424496
0.00051,1.99999998434157
0.0005104,1.99999998443818
0.0005108,1.99999998453478
0.0005112,1.99999998463139
0.0005116,1.999999984728
0.000512,1.99999998482461
0.0005124,1.99999998492121
0.0005128,1.99999998501782
0.0005132,1.99999998511443
0.0005136,1.99999998521103
0.000514,1.99999998530764
0.0005144,1.99999998540425
0.0005148,1.99999998550085
0.0005152,1.99999998559746
0.0005156,1.99999998569407
0.000516,1.99999998579067
0.0005164,1.99999998588728
0.0005168,1.99999998598389
0.0005172,1.9999999860805
0.0005176,1.9999999861771
0.000518,1.99999998627371
0.0005184,1.99999998637032
0.0005188,1.99999998646692
0.0005192,1.99999998656353
0.0005196,1.99999998666014
0.00052,1.99999998675674
0.0005204,1.99999998685335
0.0005208,1.99999998694996
0.0005212,1.99999998704657
0.0005216,1.99999998714317
0.000522,1.99999998723978
0.0005224,1.99999998733639
0.0005228,1.99999998743299
0.0005232,1.9999999875296
0.0005236,1.99999998762621
0.000524,1.99999998772281
0.0005244,1.99999998781942
0.0005248,1.99999998791603
0.0005252,1.99999998801264
0.0005256,1.99999998810924
0.000526,1.99999998820585
0.0005264,1.99999998830246
0.0005268,1.99999998839906
0.0005272,1.99999998849567
0.0005276,1.99999998859228
0.000528,1.99999998868888
0.0005284,1.99999998878549
0.0005288,1.9999999888821
0.0005292,1.99999998897871
0.0005296,1.99999998907531
0.00053,1.99999998917192
0.0005304,1.99999998926853
0.0005308,1.99999998936513
0.0005312,1.99999998946174
0.0005316,1.99999998955835
0.000532,1.99999998965495
0.0005324,1.99999998975156
0.0005328,1.99999998984817
0.0005332,1.99999998994478
0.0005336,1.99999999004138
0.000534,1.99999999013799
0.0005344,1.9999999902346
0.0005348,1.9999999903312
0.0005352,1.99999999042781
0.0005356,1.99999999052442
0.000536,1.99999999062102
0.0005364,1.99999999071763
0.0005368,1.99999999081424
0.0005372,1.99999999091084
0.0005376,1.99999999100745
0.000538,1.99999999110406
0.0005384,1.99999999120067
0.0005388,1.99999999129727
0.0005392,1.99999999139388
0.0005396,1.99999999149049
0.00054,1.99999999158709
0.0005404,1.9999999916837
0.0005408,1.99999999178031
0.0005412,1.99999999187691
0.0005416,1.99999999197352
0.000542,1.99999999207013
0.0005424,1.99999999216674
0.0005428,1.99999999226334
0.0005432,1.99999999235995
0.0005436,1.99999999245656
0.000544,1.99999999255316
0.0005444,1.99999999264977
0.0005448,1.99999999274638
0.0005452,1.99999999284298
0.0005456,1.99999999293959
0.000546,1.9999999930362
0.0005464,1.99999999313281
0.0005468,1.99999999322941
0.0005472,1.99999999332602
0.0005476,1.99999999342263
0.000548,1.99999999351923
0.0005484,1.99999999361584
0.0005488,1.99999999371245
0.0005492,1.99999999380905
0.0005496,1.99999999390566
0.00055,1.99999999400227
0.0005504,1.99999999409888
0.0005508,1.99999999419548
0.0005512,1.99999999429209
0.0005516,1.9999999943887
0.000552,1.9999999944853
0.0005524,1.99999999458191
0.0005528,1.99999999467852
0.0005532,1.99999999477512
0.0005536,1.99999999487173
0.000554,1.99999999496834
0.0005544,1.99999999506494
0.0005548,1.99999999516155
0.0005552,1.99999999515931
0.0005556,1.99999999514802
0.000556,1.99999999513673
0.0005564,1.99999999512544
0.0005568,1.99999999511415
0.0005572,1.99999999510286
0.0005576,1.99999999509157
0.000558,1.99999999508028
0.0005584,1.99999999506899
0.0005588,1.9999999950577
0.0005592,1.99999999504641
0.0005596,1.99999999503512
0.00056,1.99999999502383
0.0005604,1.99999999501254
0.0005608,1.99999999500126
0.0005612,1.99999999498997
0.0005616,1.99999999497868
0.000562,1.99999999496739
0.0005624,1.9999999949561
0.0005628,1.99999999494481
0.0005632,1.99999999493352
0.0005636,1.99999999492223
0.000564,1.99999999491094
0.0005644,1.99999999489965
0.0005648,1.99999999488836
0.0005652,1.99999999487707
0.0005656,1.99999999486578
0.000566,1.99999999485449
0.0005664,1.9999999948432
0.0005668,1.99999999483191
0.0005672,1.99999999482062
0.0005676,1.99999999480933
0.000568,1.99999999479804
0.0005684,1.99999999478676
0.0005688,1.99999999477547
0.0005692,1.99999999476418
0.0005696,1.99999999475289
0.00057,1.9999999947416
0.0005704,1.99999999473031
0.0005708,1.99999999471902
0.0005712,1.99999999470773
0.0005716,1.99999999469644
0.000572,1.99999999468515
0.0005724,1.99999999467386
0.0005728,1.99999999466257
0.0005732,1.99999999465128
0.0005736,1.99999999463999
0.000574,1.9999999946287
0.0005744,1.99999999461741
0.0005748,1.99999999460612
0.0005752,1.99999999459483
0.0005756,1.99999999458354
0.000576,1.99999999457226
0.0005764,1.99999999456097
0.0005768,1.99999999454968
0.0005772,1.99999999453839
0.0005776,1.9999999945271
0.000578,1.99999999451581
0.0005784,1.99999999450452
0.0005788,1.99999999449323
0.0005792,1.99999999448194
0.0005796,1.99999999447065
0.00058,1.99999999445936
0.0005804,1.99999999444807
0.0005808,1.99999999443678
0.0005812,1.99999999442549
0.0005816,1.9999999944142
0.000582,1.99999999440291
0.0005824,1.99999999439162
0.0005828,1.99999999438033
0.0005832,1.99999999436905
0.0005836,1.99999999435776
0.000584,1.99999999434647
0.0005844,1.99999999433518
0.0005848,1.99999999432389
0.0005852,1.9999999943126
0.0005856,1.99999999430131
0.000586,1.99999999429002
0.0005864,1.99999999427873
0.0005868,1.99999999426744
0.0005872,1.99999999425615
0.0005876,1.99999999424486
0.000588,1.99999999423357
0.0005884,1.99999999422228
0.0005888,1.99999999421099
0.0005892,1.9999999941997
0.0005896,1.99999999418841
0.00059,1.99999999417712
0.0005904,1.99999999416583
0.0005908,1.99999999415455
0.0005912,1.99999999414326
0.0005916,1.99999999413197
0.000592,1.99999999412068
0.0005924,1.99999999410939
0.0005928,1.9999999940981
0.0005932,1.99999999408681
0.0005936,1.99999999407552
0.000594,1.99999999406423
0.0005944,1.99999999405294
0.0005948,1.99999999404165
0.0005952,1.99999999403036
0.0005956,1.99999999401907
0.000596,1.99999999400778
0.0005964,1.99999999399649
0.0005968,1.9999999939852
0.0005972,1.99999999397391
0.0005976,1.99999999396262
0.000598,1.99999999395133
0.0005984,1.99999999394005
0.0005988,1.99999999392876
0.0005992,1.99999999391747
0.0005996,1.99999999390618
0.0006,1.99999999389489
0.0006004,1.9999999938836
0.0006008,1.99999999387231
0.0006012,1.99999999386102
0.0006016,1.99999999384973
0.000602,1.99999999383844
0.0006024,1.99999999382715
0.0006028,1.99999999381586
0.0006032,1.99999999380457
0.0006036,1.99999999379328
0.000604,1.99999999378199
0.0006044,1.9999999937707
0.0006048,1.99999999375941
0.0006052,1.99999999374812
0.0006056,1.99999999373683
0.000606,1.99999999372555
0.0006064,1.99999999371426
0.0006068,1.99999999370297
0.0006072,1.99999999369168
0.0006076,1.99999999368039
0.000608,1.9999999936691
0.0006084,1.99999999365781
0.0006088,1.99999999364652
0.0006092,1.99999999363523
0.0006096,1.99999999362394
0.00061,1.99999999361265
0.0006104,1.99999999360136
0.0006108,1.99999999359007
0.0006112,1.99999999357878
0.0006116,1.99999999356749
0.000612,1.9999999935562
0.0006124,1.99999999354491
0.0006128,1.99999999353362
0.0006132,1.99999999352233
0.0006136,1.99999999351105
0.000614,1.99999999349976
0.0006144,1.99999999348847
0.0006148,1.99999999347718
0.0006152,1.99999999346589
0.0006156,1.9999999934546
0.000616,1.99999999344331
0.0006164,1.99999999343202
0.0006168,1.99999999342073
0.0006172,1.99999999340944
0.0006176,1.99999999339815
0.000618,1.99999999338686
0.0006184,1.99999999337557
0.0006188,1.99999999336428
0.0006192,1.99999999335299
0.0006196,1.9999999933417
0.00062,1.99999999333041
0.0006204,1.99999999331912
0.0006208,1.99999999330783
0.0006212,1.99999999329655
0.0006216,1.99999999328526
0.000622,1.99999999327397
0.0006224,1.99999999326268
0.0006228,1.99999999325139
0.0006232,1.9999999932401
0.0006236,1.99999999322881
0.000624,1.99999999321752
0.0006244,1.99999999320623
0.0006248,1.99999999319494
0.0006252,1.99999999318365
0.0006256,1.99999999317236
0.000626,1.99999999316107
0.0006264,1.99999999314978
0.0006268,1.99999999313849
0.0006272,1.9999999931272
0.0006276,1.99999999311591
0.000628,1.99999999310462
0.0006284,1.99999999309333
0.0006288,1.99999999308205
0.0006292,1.99999999307076
0.0006296,1.99999999305947
0.00063,1.99999999304818
0.0006304,1.99999999303689
0.0006308,1.9999999930256
0.0006312,1.99999999301431
0.0006316,1.99999999300302
0.000632,1.99999999299173
0.0006324,1.99999999298044
0.0006328,1.99999999296915
0.0006332,1.99999999295786
0.0006336,1.99999999294657
0.000634,1.99999999293528
0.0006344,1.99999999292399
0.0006348,1.9999999929127
0.0006352,1.99999999290141
0.0006356,1.99999999289012
0.000636,1.99999999287884
0.0006364,1.99999999286755
0.0006368,1.99999999285626
0.0006372,1.99999999284497
0.0006376,1.99999999283368
0.000638,1.99999999282239
0.0006384,1.9999999928111
0.0006388,1.99999999279981
0.0006392,1.99999999278852
0.0006396,1.99999999277723
0.00064,1.99999999276594
0.0006404,1.99999999275465
0.0006408,1.99999999274336
0.0006412,1.99999999273207
0.0006416,1.99999999272078
0.000642,1.99999999270949
0.0006424,1.9999999926982
0.0006428,1.99999999268691
0.0006432,1.99999999267562
0.0006436,1.99999999266434
0.000644,1.99999999265305
0.0006444,1.99999999264176
0.0006448,1.99999999263047
0.0006452,1.99999999261918
0.0006456,1.99999999260789
0.000646,1.9999999925966
0.0006464,1.99999999258531
0.0006468,1.99999999257402
0.0006472,1.99999999256273
0.0006476,1.99999999255144
0.000648,1.99999999254015
0.0006484,1.99999999252886
0.0006488,1.99999999251757
0.0006492,1.99999999250628
0.0006496,1.99999999249499
0.00065,1.9999999924837
0.0006504,1.99999999247241
0.0006508,1.99999999246112
0.0006512,1.99999999244984
0.0006516,1.99999999243855
0.000652,1.99999999242726
0.0006524,1.99999999241597
0.0006528,1.99999999240468
0.0006532,1.99999999239339
0.0006536,1.9999999923821
0.000654,1.99999999237081
0.0006544,1.99999999235952
0.0006548,1.99999999234823
0.0006552,1.99999999233694
0.0006556,1.99999999232565
0.000656,1.99999999231436
0.0006564,1.99999999230307
0.0006568,1.99999999229178
0.0006572,1.99999999228049
0.0006576,1.9999999922692
0.000658,1.99999999225791
0.0006584,1.99999999224662
0.0006588,1.99999999223534
0.0006592,1.99999999222405
0.0006596,1.99999999221276
0.00066,1.99999999220147
0.0006604,1.99999999219018
0.0006608,1.99999999217889
0.0006612,1.9999999921676
0.0006616,1.99999999215631
0.000662,1.99999999214502
0.0006624,1.99999999213373
0.0006628,1.99999999212244
0.0006632,1.99999999211115
0.0006636,1.99999999209986
0.000664,1.99999999208857
0.0006644,1.99999999207728
0.0006648,1.99999999206599
0.0006652,1.9999999920547
0.0006656,1.99999999204341
0.000666,1.99999999203212
0.0006664,1.99999999202084
0.0006668,1.99999999200955
0.0006672,1.99999999199826
0.0006676,1.99999999198697
0.000668,1.99999999197568
0.0006684,1.99999999196439
0.0006688,1.9999999919531
0.0006692,1.99999999194181
0.0006696,1.99999999193052
0.00067,1.99999999191923
0.0006704,1.99999999190794
0.0006708,1.99999999189665
0.0006712,1.99999999188536
0.0006716,1.99999999187407
0.000672,1.99999999186278
0.0006724,1.99999999185149
0.0006728,1.9999999918402
0.0006732,1.99999999182891
0.0006736,1.99999999181763
0.000674,1.99999999180634
0.0006744,1.99999999179505
0.0006748,1.99999999178376
0.0006752,1.99999999177247
0.0006756,1.99999999176118
0.000676,1.99999999174989
0.0006764,1.9999999917386
0.0006768,1.99999999172731
0.0006772,1.99999999171602
0.0006776,1.99999999170473
0.000678,1.99999999169344
0.0006784,1.99999999168215
0.0006788,1.99999999167086
